Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2016-06-24,3.93,4.03,3.85,4.01,208300,4.01,AMCN
2016-06-24,24.549999,24.549999,23.440001,23.68,2900,23.68,AIRT
2016-06-24,24.00,25.75,23.620001,25.02,696900,25.02,ALRM
2016-06-24,1.70,1.71,1.67,1.68,25300,1.68,ALSK
2016-06-24,5.05,5.30,4.94,5.30,15400,5.30,ALDX
2016-06-24,13.38,13.79,13.38,13.51,672500,13.51,AMRI
2016-06-24,1.43,1.48,1.37,1.40,2918300,1.40,ALIM
2016-06-24,12.13,12.29,12.13,12.16,52600,12.16,ABDC
2016-06-24,136.720001,142.660004,136.25,141.50,172400,141.50,ALGT
2016-06-24,24.68,25.129999,24.299999,24.50,2978300,24.50,ALDR
2016-06-24,25.00,25.25,23.68,24.450001,738500,24.450001,ABTX
2016-06-24,41.57,43.799999,41.279999,42.279999,1502200,42.279999,ALKS
2016-06-24,78.849998,80.18,78.139999,79.00,830000,79.00,ALGN
2016-06-24,0.94,0.94,0.94,0.94,000,0.94,ALXA
2016-06-24,19.82,20.299999,19.82,20.25,56200,20.25,AHGP
2016-06-24,6.05,6.30,5.89,5.90,479200,5.90,AIQ
2016-06-24,12.20,12.33,11.43,11.45,1663400,11.45,AIMT
2016-06-24,1.92,1.94,1.92,1.93,1900,1.93,ACTS
2016-06-24,1.14,1.17,1.04,1.13,160200,1.13,ALQA
2016-06-24,4.91,4.99,4.84,4.87,174600,4.87,ALLT
2016-06-24,12.20,12.32,12.10,12.29,4001200,12.29,MDRX
2016-06-24,690.169983,705.00,684.909973,685.200012,4715300,685.200012,GOOGL
2016-06-24,675.169983,689.400024,673.450012,675.219971,4399800,675.219971,GOOG
2016-06-24,117.50,119.510002,110.559998,112.989998,7503500,112.989998,ALXN
2016-06-24,21.632,21.632,21.632,21.632,000,21.632,SMCP
2016-06-24,14.10,14.46,13.26,14.36,262600,14.36,AOSL
2016-06-24,54.00,55.540001,53.00,54.310001,1786800,54.310001,ALNY
2016-06-24,41.41,43.049999,41.09,43.00,263200,43.00,AFAM
2016-06-24,6.70,7.21,6.595,6.75,14000,6.75,AMBCW
2016-06-24,0.28,0.32,0.27,0.28,537900,0.28,ATEC
2016-06-24,26.32,27.219999,25.74,26.33,847800,26.33,ASPS
2016-06-24,19.00,19.60,18.959999,19.49,7204500,19.49,AGNC
2016-06-24,14.51,14.84,14.50,14.54,117200,14.54,AYA
2016-06-24,2.04,2.05,1.94,2.00,1146100,2.00,AMRN
2016-06-24,15.00,16.465,15.00,16.10,136300,16.10,AMRK
2016-06-24,693.00,712.530029,692.200012,698.960022,7521700,698.960022,AMZN
2016-06-24,58.50,59.27,57.009998,57.43,1247000,57.43,AMCX
2016-06-24,28.200001,28.50,27.040001,27.049999,35416300,27.049999,AAL
2016-06-24,48.77,50.490002,48.509998,49.130001,448900,49.130001,AMED
2016-06-24,11.75,11.92,11.51,11.70,12300,11.70,AMOV
2016-06-24,21.02,21.440001,20.959999,21.25,71900,21.25,AMOT
2016-06-24,5.43,5.54,5.40,5.51,216100,5.51,ATAX
2016-06-24,25.50,25.799999,25.445,25.799999,38100,25.799999,AGNCB
