Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2016-04-04,15.12,15.92,14.93,15.82,4975500,15.82,DDD
2016-04-01,15.31,15.44,14.81,15.12,3533300,15.12,DDD
2016-04-14,24.16,24.74,24.129999,24.610001,270300,24.610001,AIR
2016-04-13,23.639999,24.23,23.52,24.15,307100,24.15,AIR
2016-04-12,23.299999,23.85,23.27,23.530001,78600,23.530001,AIR
2016-04-11,23.540001,23.82,23.32,23.32,149400,23.32,AIR
2016-04-08,23.48,23.940001,23.280001,23.440001,149900,23.440001,AIR
2016-04-07,23.07,23.49,23.059999,23.299999,386100,23.299999,AIR
2016-04-06,23.360001,23.42,22.98,23.27,162100,23.27,AIR
2016-04-05,23.17,23.51,22.99,23.25,232900,23.25,AIR
2016-04-04,23.360001,23.629999,23.209999,23.290001,194400,23.290001,AIR
2016-04-01,23.15,23.610001,22.92,23.389999,198700,23.389999,AIR
2016-04-14,19.15,20.01,18.85,19.870001,220300,19.870001,AAC
2016-04-13,18.50,19.77,18.50,19.530001,208200,19.530001,AAC
2016-04-12,18.25,18.642,17.695,18.440001,146800,18.440001,AAC
2016-04-11,18.719999,18.719999,17.870001,18.25,135400,18.25,AAC
2016-04-08,19.110001,19.370001,18.50,18.690001,302600,18.690001,AAC
2016-04-07,18.41,19.52,18.41,19.02,243600,19.02,AAC
2016-04-06,18.950001,19.040001,17.809999,18.57,292600,18.57,AAC
2016-04-05,19.92,20.27,18.01,18.469999,282200,18.469999,AAC
2016-04-04,20.969999,20.969999,19.639999,20.110001,202700,20.110001,AAC
2016-04-01,19.66,20.459999,19.281,20.370001,348400,20.370001,AAC
